ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
15708,370000,1,2,1,39,1,2,-1,2,-1,-1
15709,360000,1,1,1,37,0,0,0,0,0,0
15710,230000,1,2,1,41,0,0,0,0,0,0
15711,270000,1,1,1,45,1,-1,-1,-1,-1,-1
15712,150000,1,1,1,35,-2,-2,-2,-2,-2,-2
15713,170000,1,2,1,37,-2,-2,-2,-2,-2,-2
15714,10000,1,2,1,41,-2,-2,-2,-2,-2,-2
15715,210000,1,1,1,47,-1,-1,-1,-1,-1,-1
15716,270000,1,1,1,39,-2,-2,-2,-2,-1,-1
15717,50000,1,2,2,44,0,0,0,0,0,0
15718,250000,1,2,1,34,-1,-1,-1,-1,-1,0
15719,50000,1,1,2,35,2,0,0,0,0,0
15720,280000,1,2,1,35,0,0,0,0,0,0
15721,210000,1,2,1,35,-1,-1,-2,-2,-1,-1
15722,360000,1,1,1,45,1,-1,-1,-2,-2,-2
15723,250000,1,2,1,44,0,0,0,0,0,0
15724,170000,1,5,1,40,0,0,0,0,0,-2
15725,140000,1,2,2,38,0,0,0,2,0,0
15726,30000,2,2,2,21,0,0,0,0,0,0
15727,20000,2,2,1,22,2,0,0,0,0,2
15728,50000,2,2,2,22,0,0,0,0,-1,0
15729,50000,2,1,2,21,0,0,0,0,0,0
15730,60000,2,2,2,22,0,0,0,0,0,0
15731,170000,1,1,1,51,-1,-1,-1,-1,-1,-1
15732,220000,1,1,1,42,-1,-1,-1,-1,0,-1
15733,50000,2,2,1,30,1,2,0,0,-2,-2
15734,20000,2,2,2,23,0,0,0,0,0,0
15735,20000,2,2,1,38,0,0,0,0,0,0
15736,50000,2,2,2,30,1,2,0,0,0,0
15737,160000,2,1,1,27,0,0,0,0,0,0
15738,400000,2,2,2,27,-1,-1,-1,0,-1,-1
15739,140000,2,2,2,27,0,0,0,0,0,0
15740,80000,2,1,2,27,-1,-1,-1,-1,0,-1
15741,140000,2,2,2,27,2,2,3,2,0,0
15742,340000,2,1,1,27,0,0,-2,-1,-1,-1
15743,70000,2,2,2,26,0,0,0,0,0,0
15744,130000,2,1,2,26,-2,-2,-2,-1,-1,-2
15745,30000,2,3,2,22,1,2,0,0,0,0
15746,90000,2,2,2,23,0,0,0,0,0,0
15747,30000,2,2,1,23,1,2,0,0,0,-1
15748,100000,2,2,2,22,1,2,0,0,0,0
15749,20000,2,2,1,23,1,2,0,0,0,2
15750,30000,2,1,2,24,-1,-1,2,-1,-1,-1
15751,90000,2,1,2,23,0,0,0,0,2,0
15752,20000,2,1,2,23,2,0,0,0,0,0
15753,30000,2,2,2,22,3,2,2,2,-1,-1
15754,80000,2,1,2,22,0,-1,0,0,0,0
15755,200000,2,3,2,25,0,0,0,0,-1,-1
15756,60000,2,3,2,23,0,0,0,0,0,0
15757,60000,2,2,2,22,0,0,0,0,2,2
15758,80000,2,2,1,22,2,2,2,2,2,-2
15759,20000,2,1,3,22,2,0,0,0,0,0
15760,130000,2,2,2,22,2,2,2,2,0,0
15761,20000,2,2,2,22,2,0,0,2,3,2
15762,50000,2,1,2,23,0,-1,-1,-1,-1,0
15763,60000,2,2,1,23,2,2,2,0,0,0
15764,100000,2,2,2,23,2,2,2,2,2,2
15765,70000,2,3,2,24,0,0,0,0,0,0
15766,30000,2,3,2,22,3,2,2,2,2,3
15767,10000,2,1,2,22,1,3,3,2,0,0
15768,10000,2,2,2,23,0,0,0,0,0,2
15769,50000,2,3,2,23,0,0,0,0,0,0
15770,30000,2,2,2,24,-2,-2,-2,-2,-2,-2
15771,30000,2,2,2,24,0,0,0,0,0,0
15772,100000,2,3,2,24,0,0,0,0,0,2
15773,30000,2,3,2,24,2,2,0,0,2,2
15774,90000,2,2,2,24,0,0,0,0,0,0
15775,140000,2,2,2,24,2,2,2,2,2,2
15776,50000,2,2,1,24,0,0,0,-2,-2,-2
15777,70000,2,2,2,24,0,0,0,0,-2,-1
15778,10000,2,2,2,25,1,2,2,2,0,0
15779,20000,2,2,2,24,2,3,2,2,2,2
15780,100000,2,2,2,44,-1,-1,-1,-1,0,0
15781,130000,2,1,2,27,0,0,0,0,0,0
15782,130000,2,2,2,24,0,0,0,0,-1,-1
15783,80000,2,2,2,23,0,0,0,0,0,0
15784,50000,2,2,2,23,0,0,0,0,2,0
15785,50000,2,1,2,23,2,2,0,0,2,2
15786,150000,2,2,1,24,0,-1,-1,-1,-1,-1
15787,50000,2,2,3,24,0,0,0,0,0,0
15788,70000,2,2,2,26,0,0,0,0,0,0
15789,30000,2,2,1,26,2,2,2,2,2,2
15790,390000,2,1,2,25,0,0,0,0,0,0
15791,80000,2,2,2,25,0,0,0,0,0,0
15792,70000,2,1,2,26,0,0,0,0,0,0
15793,30000,2,2,2,23,0,0,0,2,0,0
15794,60000,2,2,2,23,0,0,0,0,0,0
15795,20000,2,3,1,24,0,0,0,0,0,0
15796,70000,2,2,2,25,0,0,0,0,2,2
15797,200000,2,2,2,25,0,0,0,0,0,0
15798,50000,2,2,2,23,0,0,0,0,0,0
15799,50000,2,2,1,27,1,2,0,0,0,0
15800,20000,2,2,2,23,0,0,0,0,2,0
15801,50000,2,1,2,23,1,2,0,0,0,0
15802,90000,2,2,2,24,0,0,0,0,0,0
15803,100000,2,2,2,24,2,0,0,0,0,0
15804,70000,2,2,2,24,0,0,0,0,0,0
15805,90000,2,2,2,24,0,0,0,0,0,-2
15806,30000,2,3,1,23,0,0,2,0,0,0
15807,100000,2,1,2,27,0,0,0,0,0,0
15808,280000,2,2,2,25,0,0,0,0,0,0
15809,100000,2,2,2,28,1,2,2,2,0,0
15810,140000,2,2,1,28,0,0,0,0,0,0
15811,10000,2,1,2,27,2,0,0,2,0,0
15812,50000,2,2,1,28,0,0,0,0,0,0
15813,120000,2,1,2,28,0,0,-2,-2,-1,0
15814,20000,2,2,1,27,0,0,0,0,-1,-1
15815,30000,2,2,1,27,-1,-1,2,-1,0,-1
15816,130000,2,2,2,26,1,-2,-2,-2,-2,-2
15817,150000,2,1,2,27,-2,-2,-2,-2,-2,-2
15818,180000,2,2,1,27,0,0,0,0,0,0
15819,400000,2,2,2,26,0,0,0,0,0,0
15820,300000,2,1,2,27,1,-2,-2,-1,-1,-2
15821,30000,2,1,2,27,2,0,0,0,0,0
15822,130000,2,1,2,27,-2,-2,-2,-2,-2,-2
15823,20000,2,3,1,26,0,0,0,2,0,0
15824,50000,2,2,1,27,2,0,0,0,-1,0
15825,80000,2,2,2,27,1,2,2,2,2,-2
15826,20000,2,2,2,26,0,0,0,0,0,0
15827,50000,2,2,2,27,2,2,2,2,2,0
15828,80000,2,2,2,26,0,0,0,0,0,0
15829,340000,2,1,2,26,-1,-1,-1,-1,-1,-1
15830,30000,2,2,1,27,0,0,0,0,0,0
15831,120000,2,2,2,27,0,0,0,0,0,-1
15832,50000,2,1,2,27,1,2,2,-2,-2,-2
15833,50000,2,2,2,27,0,0,0,0,0,0
15834,500000,2,1,2,28,0,-1,-1,0,0,-2
15835,360000,2,2,2,27,2,2,-2,-2,-2,-2
15836,60000,2,1,2,27,1,-1,2,0,0,0
15837,50000,2,2,2,27,0,0,0,0,0,0
15838,130000,2,1,2,27,0,-1,-1,0,0,0
15839,360000,2,2,2,29,0,0,0,0,0,0
15840,160000,2,2,2,27,1,2,0,0,0,0
15841,360000,2,2,1,27,-2,-2,-2,-2,-2,-2
15842,210000,2,2,2,28,-2,-2,-2,-2,-2,-2
15843,230000,2,2,2,28,2,0,0,2,2,2
15844,70000,2,2,2,27,2,2,2,0,0,0
15845,50000,2,2,1,25,0,-1,-1,-1,-1,-1
15846,80000,2,2,2,25,-1,-1,0,0,-2,-2
15847,100000,2,2,2,26,0,-1,0,0,0,0
15848,200000,2,2,1,28,0,0,0,0,0,0
15849,70000,2,2,2,28,0,0,0,0,0,0
15850,110000,2,1,1,28,0,0,0,0,0,2
15851,50000,2,1,2,28,1,2,2,2,2,2
15852,50000,2,1,2,28,1,2,0,0,0,0
15853,70000,2,2,2,27,0,0,2,2,0,0
15854,60000,2,2,2,27,3,2,2,2,4,3
15855,130000,2,2,1,27,0,0,0,0,0,0
15856,150000,2,2,2,25,2,2,2,2,2,2
15857,30000,2,2,2,27,0,0,2,2,2,0
15858,200000,2,2,2,26,0,0,0,-1,0,0
15859,50000,2,2,1,29,0,0,0,0,0,0
15860,260000,2,1,2,29,1,-1,-1,-1,-1,0
15861,360000,2,1,2,29,-1,0,0,0,0,-1
15862,30000,2,2,2,29,2,2,2,0,0,0
15863,100000,2,2,1,29,0,0,0,2,2,2
15864,80000,2,2,1,29,0,0,2,2,0,0
15865,30000,2,2,1,29,0,0,0,0,0,2
15866,400000,2,1,2,28,-1,-1,-1,-1,-1,2
15867,240000,2,1,2,29,-1,2,2,-2,-2,-2
15868,110000,2,2,2,30,2,2,2,2,2,0
15869,220000,2,1,2,28,0,0,0,-1,-1,-1
15870,200000,2,1,2,28,0,0,0,0,0,0
15871,360000,2,2,2,28,0,0,0,0,0,0
15872,30000,2,2,2,28,2,2,2,2,2,2
15873,110000,2,1,2,28,0,0,0,0,0,0
15874,80000,2,1,2,29,0,0,0,0,0,0
15875,50000,2,2,2,35,0,0,0,0,0,0
15876,100000,2,1,2,22,1,2,0,0,0,0
15877,50000,2,2,2,23,0,0,0,0,0,0
15878,350000,2,3,2,28,-2,-2,-2,-2,-2,-2
15879,80000,2,3,1,28,0,0,0,0,0,0
15880,90000,2,1,1,29,0,0,0,0,0,0
15881,120000,2,1,2,27,0,0,0,0,0,0
15882,50000,2,1,2,25,0,0,0,0,0,0
15883,50000,2,2,2,23,0,0,0,0,0,0
15884,90000,2,2,2,24,0,0,0,0,0,2
15885,70000,2,2,2,25,0,0,0,0,0,0
15886,10000,2,2,1,31,3,2,0,0,0,0
15887,130000,2,2,2,29,-1,-1,-1,2,0,0
15888,360000,2,1,2,27,0,0,0,0,0,0
15889,80000,2,2,1,35,0,0,2,2,2,3
15890,70000,2,2,2,27,0,0,0,0,2,0
15891,30000,2,1,2,22,2,2,0,0,0,-1
15892,80000,2,2,2,24,0,0,0,0,0,0
15893,80000,2,2,2,24,-2,-2,-1,-1,-1,-1
15894,150000,2,1,2,29,0,0,0,0,2,2
15895,260000,2,2,2,29,0,0,0,0,0,0
15896,20000,2,2,1,29,0,0,0,2,3,3
15897,20000,2,2,2,25,0,0,0,0,0,0
15898,200000,2,2,2,27,1,2,-1,-1,-1,-1
15899,110000,2,2,1,25,-1,4,3,2,3,2
15900,160000,2,1,1,24,-1,-1,0,0,-1,-1
15901,20000,2,2,1,24,0,0,0,0,0,0
15902,110000,2,2,2,26,0,0,0,0,0,0
15903,200000,2,1,2,30,-1,-1,2,2,2,2
15904,50000,2,3,2,29,2,0,0,0,0,0
15905,340000,2,2,2,30,0,0,0,0,-1,0
15906,220000,2,1,2,30,-2,-2,-2,-2,-2,-2
15907,180000,2,2,2,30,0,0,0,0,0,0
15908,110000,2,5,2,32,3,2,0,0,0,0
15909,50000,2,2,1,32,0,0,0,0,0,0
15910,50000,2,3,2,28,1,3,3,2,2,2
15911,240000,2,2,2,29,0,0,0,0,0,0
15912,200000,2,1,2,29,-2,-2,-2,-2,-2,-2
15913,90000,2,3,1,29,0,0,0,0,0,0
15914,20000,2,2,1,29,0,0,0,-1,-1,-1
15915,300000,2,1,2,30,-2,-2,-2,-2,-2,-2
15916,290000,2,2,2,30,-1,-1,2,-1,-1,-2
15917,20000,2,2,1,30,0,0,0,-1,-1,-2
15918,200000,2,2,2,31,0,0,0,0,0,0
15919,130000,2,1,1,31,0,0,0,0,0,0
15920,10000,2,2,2,27,2,0,0,0,0,0
15921,210000,2,1,2,28,0,0,0,0,0,0
15922,130000,2,2,1,28,0,0,0,0,0,0
15923,80000,2,2,1,29,2,2,2,2,0,0
15924,410000,2,1,1,37,0,0,0,0,0,-1
15925,60000,2,2,1,31,0,0,2,2,2,2
15926,30000,2,2,2,31,-2,-2,-2,-2,-2,-2
15927,320000,2,2,1,32,0,0,0,0,0,0
15928,80000,2,2,1,32,-1,-1,-1,0,0,-1
15929,210000,2,2,1,32,0,0,0,0,-1,-1
15930,60000,2,2,1,32,2,2,2,2,2,2
15931,310000,2,2,1,29,-2,-2,-2,-2,-2,-2
15932,130000,2,2,2,25,-2,-1,0,0,0,0
15933,60000,2,2,2,26,0,0,0,0,0,0
15934,30000,2,2,2,29,0,0,0,0,0,0
15935,150000,2,2,2,25,-1,-1,-1,-1,0,-1
15936,30000,2,2,1,25,2,2,2,2,2,2
15937,130000,2,2,2,42,0,0,0,-1,-1,-1
15938,50000,2,2,2,26,1,2,2,2,2,3
15939,170000,2,2,2,27,0,0,0,0,0,0
15940,30000,2,2,1,32,1,3,2,0,0,2
15941,250000,2,3,1,32,-1,-1,-1,-1,-1,-1
15942,110000,2,2,2,32,3,2,0,0,0,0
15943,160000,2,1,2,29,0,0,-1,0,0,0
15944,340000,2,1,2,33,0,0,2,0,0,2
15945,100000,2,3,1,36,0,0,0,0,0,0
15946,230000,2,2,2,28,0,0,0,0,0,0
15947,200000,2,1,1,31,-2,-2,-2,-2,-2,-2
15948,30000,2,2,1,30,3,2,2,7,7,7
15949,120000,2,2,2,30,0,0,0,0,0,0
15950,120000,2,2,2,28,0,0,0,0,0,0
15951,50000,2,2,1,31,1,3,2,0,0,0
15952,20000,2,3,2,31,0,0,0,0,0,0
15953,500000,2,2,2,30,0,0,0,0,0,0
15954,100000,2,1,2,31,1,-2,-1,-1,0,0
15955,50000,2,1,2,38,2,2,2,0,0,0
15956,210000,2,1,2,30,0,0,0,0,0,0
15957,50000,2,2,1,30,0,0,0,-2,-2,-2
15958,200000,2,3,1,29,2,2,2,2,0,0
15959,150000,2,2,2,27,-1,-1,-1,-1,-1,0
15960,50000,2,2,1,34,2,0,0,2,2,0
15961,300000,2,1,2,30,0,0,0,0,0,0
15962,120000,2,1,2,31,-1,-1,-1,-1,-1,0
15963,190000,2,2,2,36,0,0,0,0,0,0
15964,70000,2,2,1,35,0,0,0,0,0,0
15965,50000,2,2,1,39,2,2,2,2,0,0
15966,50000,2,2,2,38,0,0,0,0,0,2
15967,80000,2,3,1,38,0,0,0,2,0,0
15968,30000,2,2,3,35,0,0,0,0,0,0
15969,140000,2,2,1,41,0,0,0,0,0,2
15970,20000,2,3,1,49,1,2,3,2,0,0
15971,30000,2,2,1,38,0,0,0,-2,-2,-2
15972,260000,2,3,1,44,0,0,0,0,0,0
15973,30000,2,1,1,48,0,0,0,2,2,2
15974,50000,2,2,2,41,1,2,0,0,0,0
15975,50000,2,2,1,35,0,0,0,0,0,0
15976,60000,2,3,1,35,1,2,0,0,2,0
15977,50000,2,2,1,48,1,2,0,0,0,0
15978,80000,2,2,1,38,0,0,0,0,0,0
15979,80000,2,2,1,41,0,0,0,0,0,2
15980,100000,2,3,1,40,0,0,0,0,0,0
15981,30000,2,3,1,37,1,2,2,2,0,0
15982,30000,2,2,1,49,0,0,0,0,2,2
15983,30000,2,3,1,46,0,0,0,0,0,2
15984,50000,2,2,1,31,2,4,3,2,0,0
15985,240000,2,2,2,48,0,0,0,0,0,0
15986,30000,2,3,1,44,1,-2,-2,-2,-2,-1
15987,240000,2,2,2,35,0,0,0,-2,-2,-2
15988,50000,2,2,2,31,2,2,2,2,2,2
15989,70000,2,1,2,23,0,0,0,0,0,0
15990,80000,2,3,1,28,0,0,0,0,0,0
15991,120000,2,2,2,30,0,0,0,2,2,0
15992,100000,2,3,1,32,0,0,2,2,2,2
15993,50000,2,2,1,44,0,0,-2,-2,-2,-2
15994,320000,2,2,1,39,-1,-1,-1,-1,-1,0
15995,220000,2,1,1,36,0,0,0,0,0,0
15996,140000,2,1,2,33,0,0,0,0,0,0
15997,140000,2,1,1,37,0,0,0,0,0,0
15998,50000,2,2,2,24,-2,-2,-1,2,2,0
15999,60000,2,1,2,25,-1,2,-1,-1,-1,-1
16000,90000,2,2,2,47,0,0,0,0,0,0
16001,20000,2,2,3,44,3,2,2,7,7,7
16002,130000,2,2,2,29,0,0,2,0,0,0
16003,80000,2,2,1,34,1,2,2,2,0,0
16004,230000,2,2,1,37,0,0,0,0,0,0
16005,180000,2,2,1,29,0,0,0,0,0,0
16006,20000,2,2,2,34,0,-1,-1,-2,-2,-2
16007,210000,2,2,1,34,0,0,0,0,2,0
16008,70000,2,2,2,22,2,2,2,2,0,0
16009,50000,2,1,2,22,0,0,0,0,0,0
16010,140000,2,2,1,30,0,0,0,0,0,2
16011,100000,2,2,1,32,0,0,0,0,0,0
16012,80000,2,2,2,37,-2,-2,-2,-2,-2,-2
16013,300000,2,1,1,36,1,-2,-2,-2,-1,0
16014,200000,2,3,2,26,-1,-1,0,0,-1,-1
16015,100000,2,2,2,29,-1,-1,-1,-2,-2,-2
16016,50000,2,2,1,45,0,0,0,0,0,0
16017,140000,2,3,1,47,6,5,4,3,2,0
16018,50000,2,2,1,28,0,0,0,0,0,0
16019,500000,2,1,2,28,0,0,0,0,0,0
16020,360000,2,2,2,31,-2,-2,-2,-2,-2,-1
16021,240000,2,2,2,34,1,-2,-2,-2,-2,-2
16022,200000,2,1,1,35,-1,-1,2,-1,-1,-1
16023,280000,2,1,1,35,0,0,0,0,0,0
16024,330000,2,1,1,36,1,-2,-2,-1,-1,-1
16025,100000,2,3,2,32,0,0,0,0,0,0
16026,30000,2,3,1,35,1,2,2,-2,-1,3
16027,130000,2,2,2,37,2,0,0,0,0,0
16028,30000,2,2,2,41,1,2,0,0,0,0
16029,50000,2,3,3,43,1,2,2,0,0,0
16030,80000,2,2,1,39,1,-1,-1,2,2,2
16031,570000,2,1,2,30,0,0,0,-1,0,-1
16032,20000,2,2,1,32,1,2,2,2,0,0
16033,90000,2,2,2,35,0,0,0,0,0,0
16034,150000,2,3,1,43,0,0,0,2,2,0
16035,110000,2,2,1,41,0,0,0,0,0,0
16036,170000,2,3,1,37,1,2,0,0,0,0
16037,90000,2,2,2,26,0,0,0,0,0,0
16038,110000,2,2,2,26,0,0,0,0,0,0
16039,20000,2,2,1,28,-1,2,2,-2,-2,-2
16040,200000,2,2,1,31,3,2,2,2,2,2
16041,50000,2,2,1,34,0,0,0,0,0,0
16042,50000,2,3,1,45,0,0,0,0,0,0
16043,30000,2,3,1,46,-1,-1,-1,2,0,0
16044,50000,2,3,1,46,-1,-1,-1,-1,-1,-1
16045,80000,2,3,1,26,0,0,0,2,2,0
16046,160000,2,1,2,26,-1,0,0,0,0,-2
16047,10000,2,2,2,40,-2,-2,-2,-1,-1,-1
16048,20000,2,2,2,26,1,2,2,0,0,0
16049,70000,2,1,1,34,0,0,0,0,0,0
16050,110000,2,3,3,37,2,0,0,0,0,0
16051,150000,2,2,1,45,-1,-1,-1,-2,-2,-2
16052,500000,2,1,1,39,0,0,0,0,0,0
16053,30000,2,2,1,48,2,2,2,2,2,0
16054,160000,2,3,1,46,-1,-1,-1,0,-1,-1
16055,300000,2,2,1,36,-1,-1,-2,-1,-1,-1
16056,200000,2,3,1,46,-1,0,0,0,0,0
16057,50000,2,2,2,35,0,-1,0,0,0,-2
16058,80000,2,2,2,29,0,0,0,0,0,0
16059,140000,2,2,2,29,0,0,2,0,0,0
16060,60000,2,3,1,32,0,0,0,0,0,0
16061,50000,2,3,1,47,0,0,2,2,2,2
16062,30000,2,2,2,39,0,0,0,0,0,0
16063,80000,2,2,1,45,0,0,0,0,0,0
16064,50000,2,2,1,43,1,2,0,0,0,0
16065,90000,2,2,2,39,-1,2,-1,-1,0,0
16066,120000,2,2,1,46,0,0,0,0,0,0
16067,50000,2,2,1,39,3,3,2,0,0,0
16068,80000,2,2,2,31,0,0,2,2,0,0
16069,160000,2,1,1,31,-1,-1,-1,-1,-2,-2
16070,140000,2,2,2,33,-1,-1,-1,-1,-1,-1
16071,50000,2,2,1,33,0,0,0,0,0,0
16072,50000,2,2,1,35,0,0,0,0,0,0
16073,50000,2,3,2,40,0,0,0,0,0,0
16074,360000,2,2,1,47,-1,-1,-1,-1,0,0
16075,120000,2,2,1,38,0,0,0,0,0,2
16076,160000,2,3,1,38,2,2,2,2,0,0
16077,100000,2,2,1,42,0,0,0,0,0,0
16078,110000,2,2,1,46,0,0,0,0,0,2
16079,300000,2,3,2,30,-2,-2,-2,-2,-2,-2
16080,110000,2,2,2,31,0,0,0,0,0,0
16081,220000,2,1,1,31,0,0,0,0,0,0
16082,100000,2,2,2,31,0,0,0,0,0,0
16083,50000,2,2,2,28,2,2,0,0,0,-2
16084,140000,2,2,2,28,1,2,2,2,-2,-2
16085,50000,2,2,1,43,-1,-1,-1,-1,0,0
16086,30000,2,3,1,28,0,0,0,0,0,0
16087,170000,2,2,2,30,0,0,0,0,0,0
16088,260000,2,2,1,32,-2,-2,-2,-2,-2,-2
16089,290000,2,2,1,33,-2,-2,-2,-2,-2,-2
16090,80000,2,2,2,37,2,0,0,-2,-2,-2
16091,160000,2,2,1,35,2,-1,-1,-1,-1,-1
16092,100000,2,1,1,40,2,2,0,0,2,0
16093,40000,2,2,1,37,2,2,2,2,2,0
16094,290000,2,1,2,35,0,0,0,0,0,0
16095,160000,2,2,2,42,1,2,2,0,0,0
16096,140000,2,2,1,36,1,2,3,2,0,0
16097,80000,2,2,2,45,1,-1,-1,-2,-2,-2
16098,30000,2,2,1,42,1,2,2,2,4,3
16099,70000,2,2,1,46,2,2,2,2,2,2
16100,30000,2,2,1,29,-1,-1,-1,-1,0,0
16101,50000,2,2,1,30,0,0,0,0,-2,-2
16102,570000,2,1,2,32,0,0,0,0,0,0
16103,200000,2,5,1,33,0,0,0,0,0,0
16104,10000,2,2,1,37,-1,4,3,2,2,2
16105,60000,2,3,1,48,0,0,0,0,0,0
16106,220000,2,2,2,46,0,0,0,2,2,0
16107,60000,2,2,2,42,0,0,0,0,0,0
16108,280000,2,2,1,42,2,0,0,0,0,0
16109,10000,2,2,2,31,0,0,0,0,0,0
16110,200000,2,1,2,31,0,0,0,0,0,0
16111,200000,2,2,1,33,0,0,0,0,0,0
16112,220000,2,2,1,37,0,0,0,0,0,0
16113,370000,2,2,1,45,0,0,0,0,0,2
16114,100000,2,2,1,36,0,0,0,0,0,0
16115,290000,2,2,1,45,0,0,0,0,0,0
16116,20000,2,3,1,43,1,-2,-2,-2,-2,-2
16117,200000,2,2,2,36,0,0,0,0,0,0
16118,110000,2,3,2,33,0,0,0,0,0,0
16119,80000,2,2,1,41,0,0,0,2,0,0
16120,100000,2,2,1,36,0,0,0,0,0,0
16121,50000,2,2,1,39,0,0,0,0,0,0
16122,20000,2,2,3,30,1,2,2,2,0,0
16123,300000,2,1,2,33,0,-1,-1,-1,-1,-1
16124,160000,2,2,2,41,0,0,-2,-2,-2,-2
16125,80000,2,3,1,40,2,0,0,0,0,0
16126,30000,2,2,1,34,2,2,0,0,0,2
16127,30000,2,2,1,37,2,2,2,2,0,0
16128,60000,2,2,1,36,0,0,0,0,0,0
16129,200000,2,2,2,32,0,0,0,0,-1,0
16130,50000,2,2,1,41,0,0,0,0,0,0
16131,50000,2,3,2,45,0,0,-1,0,-1,-1
16132,270000,2,2,1,42,1,-2,-2,-2,-2,-2
16133,30000,2,3,1,40,2,0,0,0,0,0
16134,60000,2,2,1,41,0,0,0,0,0,0
16135,60000,2,2,2,28,1,-1,-1,2,-1,-1
16136,50000,2,1,1,39,0,0,0,0,0,0
16137,220000,2,2,1,37,1,2,2,2,2,-2
16138,50000,2,3,1,36,-2,2,2,0,0,0
16139,30000,2,3,2,33,0,0,2,0,0,2
16140,280000,2,2,2,33,0,0,0,0,0,0
16141,120000,2,2,1,35,-1,-1,2,2,2,2
16142,120000,2,3,1,39,1,2,2,2,2,2
16143,70000,2,3,1,41,0,0,0,0,0,0
16144,550000,2,2,1,39,0,0,0,0,0,0
16145,220000,2,2,2,36,0,0,0,0,0,0
16146,340000,2,2,1,45,-2,-2,-2,-2,-2,-2
16147,110000,2,3,2,32,-1,-1,-1,-1,-1,0
16148,140000,2,3,1,34,0,0,0,0,0,0
16149,360000,2,2,2,41,0,0,0,0,0,0
16150,290000,2,1,2,30,-1,-1,-1,-1,-2,-2
16151,200000,2,2,1,48,0,0,-1,2,2,2
16152,60000,2,2,1,38,0,0,-2,-1,-1,-1
16153,40000,2,2,1,43,-2,-2,-2,-2,-2,-2
16154,120000,2,2,2,29,0,0,0,2,-1,0
16155,80000,2,2,1,38,2,0,0,0,2,0
16156,300000,2,2,1,43,-2,-2,-2,-2,-2,-2
16157,20000,2,2,1,25,-1,-1,-1,-1,-1,-1
16158,30000,2,2,1,46,2,2,2,2,2,-1
16159,180000,2,1,2,30,0,0,0,0,0,0
16160,110000,2,2,2,39,0,0,0,0,0,0
16161,250000,2,2,1,40,0,0,0,0,0,0
16162,140000,2,2,2,32,0,0,0,0,0,0
16163,80000,2,2,1,29,2,0,0,2,0,0
16164,20000,2,3,1,32,0,0,0,2,0,0
16165,50000,2,3,2,47,0,0,0,0,0,0
16166,90000,2,3,1,40,0,0,0,0,0,0
16167,20000,2,2,1,33,0,0,0,0,0,0
16168,150000,2,2,2,34,0,0,0,0,-1,0
16169,150000,2,1,1,34,-1,-1,-1,-1,-1,-1
16170,50000,2,3,2,41,0,0,0,0,0,0
16171,90000,2,2,2,47,-1,-1,-1,-1,-2,-2
16172,350000,2,2,2,40,-2,-2,-2,-2,-2,-2
16173,30000,2,2,2,38,0,0,0,0,2,0
16174,150000,2,1,1,28,1,-2,-2,-2,-1,-1
16175,190000,2,1,2,29,0,0,0,0,0,0
16176,340000,2,2,1,36,0,0,0,0,0,0
16177,50000,2,2,1,47,0,0,0,0,0,0
16178,50000,2,2,2,29,2,2,2,2,2,2
16179,280000,2,2,2,30,-2,-2,-2,-2,-2,-2
16180,230000,2,1,2,31,-1,-1,-1,-1,-1,-1
16181,400000,2,1,2,31,-1,-1,-1,-1,0,0
16182,190000,2,3,1,37,-1,-1,-1,0,0,0
16183,170000,2,1,2,31,0,0,-1,0,0,0
16184,150000,2,1,2,30,1,-2,-2,-2,-1,0
16185,140000,2,1,2,32,0,0,0,0,0,2
16186,110000,2,2,2,23,-1,0,0,0,0,0
16187,260000,2,1,2,31,-1,-1,-2,-2,-2,-2
16188,30000,2,2,2,37,2,0,0,0,0,0
16189,130000,2,3,1,42,2,2,0,0,0,0
16190,190000,2,3,2,37,0,-1,0,0,0,0
16191,10000,2,2,2,36,1,2,0,0,0,0
16192,30000,2,2,1,42,2,0,0,0,0,0
16193,300000,2,1,2,45,0,0,0,0,0,0
16194,200000,2,2,1,40,-1,-1,-1,-1,-1,-1
16195,130000,2,3,1,36,0,0,0,0,0,0
16196,400000,2,3,2,35,-2,-2,-2,-2,-2,-2
16197,220000,2,2,2,32,0,0,0,0,0,0
16198,100000,2,1,1,34,1,-2,-2,-2,-2,-1
16199,80000,2,2,1,38,0,0,0,0,0,0
16200,50000,2,3,2,34,0,0,0,0,0,0
16201,200000,2,1,1,34,1,-2,-2,-2,-2,-2
16202,400000,2,2,1,43,0,0,0,0,0,0
16203,50000,2,2,2,48,-1,0,0,0,0,0
16204,140000,2,3,1,37,-1,0,0,0,-1,-1
16205,10000,2,2,1,49,0,0,0,0,0,0
16206,80000,2,3,1,41,0,0,-1,0,-1,-1
16207,220000,2,1,1,38,0,0,0,0,0,0
16208,80000,2,2,2,45,0,0,0,0,0,0
16209,360000,2,1,1,35,-2,-1,0,-1,-1,-1
16210,20000,2,2,1,46,2,0,0,2,2,2
16211,20000,2,2,1,46,0,0,0,0,0,0
16212,20000,2,3,2,34,1,2,2,2,2,0
16213,70000,2,2,1,38,0,0,0,0,0,0
16214,210000,2,2,1,33,0,0,0,-2,-2,-1
16215,240000,2,2,1,32,0,0,0,0,-2,-2
16216,50000,2,2,1,34,0,0,0,0,0,0
